##fileformat=VCFv4.2
##FILTER=<ID=PASS,Description="All filters passed">
##source=LUMPY
##INFO=<ID=SVTYPE,Number=1,Type=String,Description="Type of structural variant">
##INFO=<ID=SVLEN,Number=.,Type=Integer,Description="Difference in length between REF and ALT alleles">
##INFO=<ID=END,Number=1,Type=Integer,Description="End position of the variant described in this record">
##INFO=<ID=STRANDS,Number=.,Type=String,Description="Strand orientation of the adjacency in BEDPE format (DEL:+-, DUP:-+, INV:++/--)">
##INFO=<ID=IMPRECISE,Number=0,Type=Flag,Description="Imprecise structural variation">
##INFO=<ID=CIPOS,Number=2,Type=Integer,Description="Confidence interval around POS for imprecise variants">
##INFO=<ID=CIEND,Number=2,Type=Integer,Description="Confidence interval around END for imprecise variants">
##INFO=<ID=CIPOS95,Number=2,Type=Integer,Description="Confidence interval (95%) around POS for imprecise variants">
##INFO=<ID=CIEND95,Number=2,Type=Integer,Description="Confidence interval (95%) around END for imprecise variants">
##INFO=<ID=MATEID,Number=.,Type=String,Description="ID of mate breakends">
##INFO=<ID=EVENT,Number=1,Type=String,Description="ID of event associated to breakend">
##INFO=<ID=SECONDARY,Number=0,Type=Flag,Description="Secondary breakend in a multi-line variants">
##INFO=<ID=SU,Number=.,Type=Integer,Description="Number of pieces of evidence supporting the variant across all samples">
##INFO=<ID=PE,Number=.,Type=Integer,Description="Number of paired-end reads supporting the variant across all samples">
##INFO=<ID=SR,Number=.,Type=Integer,Description="Number of split reads supporting the variant across all samples">
##INFO=<ID=BD,Number=.,Type=Integer,Description="Amount of BED evidence supporting the variant across all samples">
##INFO=<ID=EV,Number=.,Type=String,Description="Type of LUMPY evidence contributing to the variant call">
##INFO=<ID=PRPOS,Number=.,Type=String,Description="LUMPY probability curve of the POS breakend">
##INFO=<ID=PREND,Number=.,Type=String,Description="LUMPY probability curve of the END breakend">
##ALT=<ID=DEL,Description="Deletion">
##ALT=<ID=DUP,Description="Duplication">
##ALT=<ID=INV,Description="Inversion">
##ALT=<ID=DUP:TANDEM,Description="Tandem duplication">
##ALT=<ID=INS,Description="Insertion of novel sequence">
##ALT=<ID=CNV,Description="Copy number variable region">
##FORMAT=<ID=GT,Number=1,Type=String,Description="Genotype">
##FORMAT=<ID=SU,Number=1,Type=Integer,Description="Number of pieces of evidence supporting the variant">
##FORMAT=<ID=PE,Number=1,Type=Integer,Description="Number of paired-end reads supporting the variant">
##FORMAT=<ID=SR,Number=1,Type=Integer,Description="Number of split reads supporting the variant">
##FORMAT=<ID=BD,Number=1,Type=Integer,Description="Amount of BED evidence supporting the variant">
##contig=<ID=1,length=249250621>
##contig=<ID=2,length=243199373>
##contig=<ID=3,length=198022430>
##contig=<ID=4,length=191154276>
##contig=<ID=5,length=180915260>
##contig=<ID=6,length=171115067>
##contig=<ID=7,length=159138663>
##contig=<ID=8,length=146364022>
##contig=<ID=9,length=141213431>
##contig=<ID=10,length=135534747>
##contig=<ID=11,length=135006516>
##contig=<ID=12,length=133851895>
##contig=<ID=13,length=115169878>
##contig=<ID=14,length=107349540>
##contig=<ID=15,length=102531392>
##contig=<ID=16,length=90354753>
##contig=<ID=17,length=81195210>
##contig=<ID=18,length=78077248>
##contig=<ID=19,length=59128983>
##contig=<ID=20,length=63025520>
##contig=<ID=21,length=48129895>
##contig=<ID=22,length=51304566>
##contig=<ID=X,length=155270560>
##contig=<ID=Y,length=59373566>
##contig=<ID=MT,length=16569>
#CHROM	POS	ID	REF	ALT	QUAL	FILTER	INFO	FORMAT	GIAB12878

2	166312797	771	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-648;END=166313445;CIPOS=-10,388;CIEND=-647,9;CIPOS95=-2,181;CIEND95=-217,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	171265265	781	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-974;END=171266239;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	177086283	786	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-706;END=177086989;CIPOS=-10,150;CIEND=-615,9;CIPOS95=-2,105;CIEND95=-208,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	179826857	791	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-897;END=179827754;CIPOS=-10,709;CIEND=-676,9;CIPOS95=-1,239;CIEND95=-227,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	179894761	792	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-740;END=179895501;CIPOS=-10,704;CIEND=-540,9;CIPOS95=-1,237;CIEND95=-192,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	189002937	797	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-845;END=189003782;CIPOS=-10,690;CIEND=-691,9;CIPOS95=-1,232;CIEND95=-232,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	190138743	800	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-753;END=190139496;CIPOS=-10,628;CIEND=-662,9;CIPOS95=-2,211;CIEND95=-222,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	190224022	801	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-1155;END=190225177;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

2	196051701	807	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:7;SVLEN=-715;END=196052416;CIPOS=-10,704;CIEND=-597,9;CIPOS95=-1,201;CIEND95=-175,2;IMPRECISE;SU=7;PE=7;SR=0	GT:SU:PE:SR	./.:7:7:0

2	201520127	811	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-766;END=201520893;CIPOS=-10,701;CIEND=-695,9;CIPOS95=-1,236;CIEND95=-234,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	221718326	835	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-821;END=221719147;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	222110574	836	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1100;END=222111674;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	33141557	870	N	<INV>	.	.	SVTYPE=INV;STRANDS=++:1,--:4;SVLEN=208722856;END=241864413;CIPOS=-697,9;CIEND=-661,9;CIPOS95=-235,1;CIEND95=-221,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

3	2636144	882	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-602;END=2636746;CIPOS=-10,559;CIEND=-601,9;CIPOS95=-2,195;CIEND95=-204,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	7829025	892	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-720;END=7829745;CIPOS=-10,600;CIEND=-605,9;CIPOS95=-2,204;CIEND95=-205,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	10315118	898	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-680;END=10315798;CIPOS=-10,612;CIEND=-679,9;CIPOS95=-2,207;CIEND95=-234,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	20504923	910	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-726;END=20505649;CIPOS=-10,706;CIEND=-700,9;CIPOS95=-1,238;CIEND95=-236,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	24731800	916	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-995;END=24732795;CIPOS=-10,671;CIEND=-389,9;CIPOS95=-1,226;CIEND95=-181,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

3	29496338	921	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-641;END=29496979;CIPOS=-10,623;CIEND=-580,9;CIPOS95=-2,210;CIEND95=-199,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	30357563	923	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-730;END=30358293;CIPOS=-10,709;CIEND=-680,9;CIPOS95=-1,239;CIEND95=-229,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	41067724	935	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-728;END=41068452;CIPOS=-10,682;CIEND=-703,9;CIPOS95=-1,230;CIEND95=-237,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	41912271	937	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-828;END=41913099;CIPOS=-10,695;CIEND=-617,9;CIPOS95=-1,234;CIEND95=-208,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	42401661	941	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1089;END=42402750;CIPOS=-10,685;CIEND=-694,9;CIPOS95=-1,231;CIEND95=-234,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	42423760	942	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1080;END=42424840;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	66883125	961	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-768;END=66883893;CIPOS=-10,699;CIEND=-123,9;CIPOS95=-1,236;CIEND95=-89,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	68245326	963	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-824;END=68246150;CIPOS=-10,688;CIEND=-594,9;CIPOS95=-1,232;CIEND95=-202,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	70004003	965	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-1110;END=70005113;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

3	73565571	968	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-689;END=73566260;CIPOS=-10,687;CIEND=-688,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	74300617	969	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-738;END=74301355;CIPOS=-10,618;CIEND=-629,9;CIPOS95=-2,209;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	74771669	971	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-737;END=74772406;CIPOS=-10,665;CIEND=-644,9;CIPOS95=-1,224;CIEND95=-216,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	75793079	976	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-784;END=75793863;CIPOS=-10,675;CIEND=-654,9;CIPOS95=-1,227;CIEND95=-219,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	77337209	981	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-712;END=77337921;CIPOS=-10,567;CIEND=-711,9;CIPOS95=-2,197;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	80665591	984	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-711;END=80666302;CIPOS=-10,586;CIEND=-472,9;CIPOS95=-2,201;CIEND95=-187,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	81064749	986	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-775;END=81065524;CIPOS=-10,709;CIEND=-631,9;CIPOS95=-1,239;CIEND95=-212,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	82867805	987	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-930;END=82868735;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	85123919	992	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-823;END=85124742;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	89850918	996	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1436;END=89852354;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	96559777	1005	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-699;END=96560476;CIPOS=-10,697;CIEND=-698,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	96579064	1006	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1207;END=96580271;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	98381461	1007	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-715;END=98382176;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	105448066	1019	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-759;END=105448825;CIPOS=-10,706;CIEND=-714,9;CIPOS95=-1,238;CIEND95=-240,0;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	111949449	1025	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-685;END=111950134;CIPOS=-10,602;CIEND=-598,9;CIPOS95=-2,204;CIEND95=-203,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	114420717	1027	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-882;END=114421599;CIPOS=-10,528;CIEND=-646,9;CIPOS95=-2,191;CIEND95=-217,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	114466044	1028	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-748;END=114466792;CIPOS=-10,529;CIEND=-628,9;CIPOS95=-2,191;CIEND95=-211,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

3	117422479	1032	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1365;END=117423844;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	118624813	1033	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-723;END=118625536;CIPOS=-10,616;CIEND=-707,9;CIPOS95=-2,208;CIEND95=-238,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	121980592	1038	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-939;END=121981531;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	122560051	1039	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-877;END=122560928;CIPOS=-10,709;CIEND=-666,9;CIPOS95=-1,239;CIEND95=-224,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	153091580	1048	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-711;END=153092291;CIPOS=-10,709;CIEND=-700,9;CIPOS95=-1,239;CIEND95=-236,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	130577582	1058	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-594;END=130578176;CIPOS=-10,592;CIEND=-532,9;CIPOS95=-2,208;CIEND95=-192,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	132395760	1063	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1185;END=132396945;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	135969939	1069	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-649;END=135970588;CIPOS=-10,599;CIEND=-644,9;CIPOS95=-2,204;CIEND95=-216,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	136503582	1071	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-887;END=136504469;CIPOS=-10,695;CIEND=-626,9;CIPOS95=-1,234;CIEND95=-211,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

3	142379508	1078	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-622;END=142380130;CIPOS=-10,620;CIEND=-554,9;CIPOS95=-2,215;CIEND95=-195,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	149292786	1087	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-793;END=149293579;CIPOS=-10,709;CIEND=-637,9;CIPOS95=-1,239;CIEND95=-214,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	160416784	1094	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-702;END=160417486;CIPOS=-10,700;CIEND=-701,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	161045752	1095	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-861;END=161046613;CIPOS=-10,709;CIEND=-682,9;CIPOS95=-1,239;CIEND95=-229,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	166936567	1103	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-825;END=166937392;CIPOS=-10,683;CIEND=-543,9;CIPOS95=-1,230;CIEND95=-193,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	173176420	1105	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-708;END=173177128;CIPOS=-10,706;CIEND=-662,9;CIPOS95=-1,238;CIEND95=-222,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	178195743	1111	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1136;END=178196879;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	186264799	1125	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-750;END=186265549;CIPOS=-10,692;CIEND=-598,9;CIPOS95=-1,233;CIEND95=-203,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	190564257	1133	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-807;END=190565064;CIPOS=-10,697;CIEND=-630,9;CIPOS95=-1,235;CIEND95=-212,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	192578730	1135	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-717;END=192579447;CIPOS=-10,711;CIEND=-680,9;CIPOS95=-1,240;CIEND95=-229,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

3	197112848	1164	N	<DUP>	.	.	SVTYPE=DUP;STRANDS=-+:4;SVLEN=4418;END=197117266;CIPOS=-424,9;CIEND=-10,650;CIPOS95=-184,2;CIEND95=-2,218;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	5702702	1183	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-598;END=5703300;CIPOS=-10,535;CIEND=-597,9;CIPOS95=-2,192;CIEND95=-208,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	35097033	1249	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-885;END=35097918;CIPOS=-10,543;CIEND=-688,9;CIPOS95=-2,193;CIEND95=-231,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	35225527	1250	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-770;END=35226297;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	47753372	1259	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-815;END=47754187;CIPOS=-10,659;CIEND=-663,9;CIPOS95=-2,221;CIEND95=-222,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	60868851	1448	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-700;END=60869551;CIPOS=-10,632;CIEND=-699,9;CIPOS95=-2,213;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	80083885	1453	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-818;END=80084703;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	68696254	1468	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-687;END=68696941;CIPOS=-10,676;CIEND=-680,9;CIPOS95=-1,228;CIEND95=-229,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	71065700	1479	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-1005;END=71066705;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

4	79934387	1484	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-902;END=79935289;CIPOS=-10,659;CIEND=-710,9;CIPOS95=-2,221;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	91666733	1502	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-803;END=91667536;CIPOS=-10,695;CIEND=-487,9;CIPOS95=-1,234;CIEND95=-188,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	101239574	1514	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1019;END=101240593;CIPOS=-10,694;CIEND=-581,9;CIPOS95=-1,234;CIEND95=-199,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	106633532	1519	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-700;END=106634232;CIPOS=-10,698;CIEND=-653,9;CIPOS95=-1,239;CIEND95=-219,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

4	108105695	1522	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-950;END=108106645;CIPOS=-10,692;CIEND=-559,9;CIPOS95=-1,233;CIEND95=-195,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	121202338	1542	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-739;END=121203077;CIPOS=-10,230;CIEND=-644,9;CIPOS95=-2,143;CIEND95=-216,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	123236778	1543	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1163;END=123237941;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	132517124	1550	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-789;END=132517913;CIPOS=-10,515;CIEND=-628,9;CIPOS95=-2,190;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	137021460	1556	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-792;END=137022252;CIPOS=-10,640;CIEND=-662,9;CIPOS95=-2,215;CIEND95=-222,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	145814839	1567	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-924;END=145815763;CIPOS=-10,597;CIEND=-622,9;CIPOS95=-2,203;CIEND95=-209,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

4	147934797	1570	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-707;END=147935504;CIPOS=-10,679;CIEND=-620,9;CIPOS95=-1,229;CIEND95=-209,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

